Fuelbeds,Filename,Total Consumption,Canopy Consumption,Shrub Consumption,Herb Consumption,Wood Consumption,LLM Consumption,Ground Consumption,C_total_F,C_canopy_F,C_shrub_F,C_herb_F,C_wood_F,C_llm_F,C_ground_F,C_total_S,C_canopy_S,C_shrub_S,C_herb_S,C_wood_S,C_llm_S,C_ground_S,C_total_R,C_canopy_R,C_wood_R,C_llm_R,C_ground_R,CH4 Emissions,CO Emissions,CO2 Emissions,NMHC Emissions,PM Emissions,PM10 Emissions,PM25 Emissions,E_ch4_F,E_co_F,E_co2_F,E_nmhc_F,E_pm_F,E_pm10_F,E_pm25_F,E_ch4_S,E_co_S,E_co2_S,E_nmhc_S,E_pm_S,E_pm10_S,E_pm25_S,E_ch4_R,E_co_R,E_co2_R,E_nmhc_R,E_pm_R,E_pm10_R,E_pm25_R,C_overstory_crown,C_midstory_crown,C_understory_crown,C_snagC1F_crown,C_snagC1F_wood,C_snagC1_wood,C_snagC2_wood,C_snagC3_wood,C_ladder,C_shrub_1live,C_shrub_1dead,C_shrub_2live,C_shrub_2dead,C_herb_1live,C_herb_1dead,C_herb_2live,C_herb_2dead,C_wood_1hr,C_wood_10hr,C_wood_100hr,C_wood_S1000hr,C_wood_R1000hr,C_wood_S10khr,C_wood_R10khr,C_wood_S+10khr,C_wood_R+10khr,C_stump_sound,C_stump_rotten,C_stump_lightered,C_litter,C_lichen,C_moss,C_upperduff,C_lowerduff,C_basal_accum,C_squirrel,CH4_canopy,CH4_shrub,CH4_herb,CH4_wood,CH4_llm,CH4_ground,CO_canopy,CO_shrub,CO_herb,CO_wood,CO_llm,CO_ground,CO2_canopy,CO2_shrub,CO2_herb,CO2_wood,CO2_llm,CO2_ground,NMHC_canopy,NMHC_shrub,NMHC_herb,NMHC_wood,NMHC_llm,NMHC_ground,PM_canopy,PM_shrub,PM_herb,PM_wood,PM_llm,PM_ground,PM10_canopy,PM10_shrub,PM10_herb,PM10_wood,PM10_llm,PM10_ground,PM25_canopy,PM25_shrub,PM25_herb,PM25_wood,PM25_llm,PM25_ground,Total Heat Release,Flaming Heat Release,Smoldering Heat Release,Residual Heat Release
90090,understory_loading,37.05771742856869,11.71899378,0.7393775194906906,0.009274000000000001,9.79002948721889,5.27,9.53004264185911,23.283462306299082,10.428902594999998,0.6987117559187026,0.0088103,6.451033391194471,4.742999999999999,0.953004264185911,10.281957127801832,0.97523757,0.04066576357198799,0.00046370000000000005,2.0675602449284667,0.527,6.671029849301377,3.4922979944677746,0.31485361500000003,1.271435851095953,0.0,1.906008528371822,367.0934827602003,7027.4300970085915,118336.63033494385,308.6495491733297,1050.046171211124,679.43364889897,603.1036631499576,101.20191224051597,2098.3366001891154,78952.39639314199,119.25049691435524,534.2965490288789,327.63631412818717,285.5037030648488,199.48444476651594,3707.054369809871,29370.776065468624,142.22714006282564,386.87833462446963,263.82475316206745,238.23899190256284,66.40712575316839,1222.0391270096054,10013.457876333225,47.171912196148845,128.87128755777545,87.97258160871536,79.36096818254592,6.468659280000001,3.3739942500000004,1.037205,0.0,0.10400242500000001,0.0,0.40432297500000003,0.33080985,0.0,0.07393775194906904,0.6654397675416216,0.0,0.0,0.0018547999999999998,0.007419200000000001,0.0,0.0,1.0,1.2109999999999999,1.1766,2.884670390562732,0.8638921090281603,0.963345187627997,0.0,0.0,0.0,0.0,0.102101,0.0,5.27,0.0,0.0,9.53004264185911,0.0,0.0,0.0,71.17295864399999,3.8713806920532563,0.04785384000000001,88.49971861933432,31.1984,172.30317096481272,1431.63241245,79.16515101186825,0.9802618000000001,1659.541833213229,629.2379999999999,3226.8724385334945,39021.600862889994,2483.872232752221,31.180115400000002,31540.60525782928,17576.503999999997,27682.867866072345,72.291570084,4.202621820785086,0.05230536,75.02729244735312,32.0416,125.03415946119152,288.8882247149999,17.615669401865706,0.2202575,266.3604631664008,129.11499999999998,347.84655642785754,179.41799802149998,10.835207859376325,0.13535403000000001,173.50643530775505,80.05129999999998,235.48735368033857,157.42074538799997,9.47586228979269,0.11833624,153.56296917154398,70.19639999999998,212.32935006062095,592923478.8570989,372535396.9007853,164511314.0448293,55876767.91148439
13091,understory_loading,30.59526378942087,9.22966488,0.908659237203149,0.18548,17.38710728300724,0.48712399999999995,2.3972283892104818,14.204632035254573,4.952700054,0.8598003761787898,0.176206,7.535291166154734,0.44091159999999996,0.23972283892104818,9.120939268449893,2.2640859090000003,0.048858861024359185,0.009274000000000001,5.0744482259781964,0.0462124,1.6780598724473372,7.269692485716406,2.012878917,4.777367890874309,0.0,0.47944567784209635,281.9171197165917,5935.542301075053,97006.52049352888,208.4867401669129,1063.6317855152681,764.8894537833309,702.6059263450333,42.613896105763715,1264.212251137657,48309.9535519008,51.13667532691646,267.047082262786,163.3532684054276,142.04632035254573,133.16571331936845,2599.4676915082196,27098.310566564633,87.56101697711897,443.27764844666484,334.7384711521111,311.9361229809864,106.13751029145952,2071.862358429176,21598.25637506344,69.7890478628775,353.30705480581736,266.7977142257921,248.6234830115011,2.8006711200000005,0.0,1.29650625,0.014317920000000001,0.0,0.111639465,3.317286825,1.6586432999999998,0.030600000000000002,0.04617004284775425,0.41553038562978833,0.02234794043628029,0.4246108682893261,0.027822000000000006,0.157658,0.0,0.0,0.4,0.519,0.7844,7.5001435923971815,2.9134356305379487,0.963345187627997,0.4829566055644438,1.226615223132249,2.597211043747418,0.0,0.0,0.0,0.43712399999999996,0.005,0.045,2.3972283892104818,0.0,0.0,0.0,77.3017866216,3.2927404994920133,0.6640184,166.44238880451078,1.9974358399999999,32.218749550988875,1659.725280216,90.44700887185465,18.325424,3478.408507090736,52.4116664,636.2244144964619,29550.995381700002,3069.340755487435,626.82966,54897.27093926104,1636.837392,7225.246365080391,58.888582524,3.5643264200774913,0.7233720000000001,121.70448291994109,2.0309208,21.575055502894337,300.9712515588001,18.538787717945105,3.7633892,620.4617372027408,10.535060719999999,109.36155911578219,213.92065973520002,11.680824525650065,2.3667248,448.21749989926644,6.76647848,81.93726634321428,195.79919758920002,10.268976808820982,2.0792308,412.2850228579031,5.98958008,76.18391820910912,489524220.6307339,227274112.56407318,145935028.2951983,116315079.7714625
90091,understory_loading,37.31701867856869,11.97829503,0.7393775194906906,0.009274000000000001,9.79002948721889,5.27,9.53004264185911,23.528357931299084,10.673798219999998,0.6987117559187026,0.0088103,6.451033391194471,4.742999999999999,0.953004264185911,10.296362752801832,0.989643195,0.04066576357198799,0.00046370000000000005,2.0675602449284667,0.527,6.671029849301377,3.4922979944677746,0.31485361500000003,1.271435851095953,0.0,1.906008528371822,368.4533737602003,7055.232953258592,119207.65204494385,310.1246851733297,1056.226184336124,683.23529333647,606.4284813999576,102.27945299051598,2120.8669976891156,79782.347666267,120.52395416435525,539.9291484038789,331.0648528781872,288.4914296898488,199.76679501651594,3712.326828559871,29411.846502343626,142.42881881282565,387.42574837446966,264.19785884956747,238.57608352756284,66.40712575316839,1222.0391270096054,10013.457876333225,47.171912196148845,128.87128755777545,87.97258160871536,79.36096818254592,6.468659280000001,3.3739942500000004,1.29650625,0.0,0.10400242500000001,0.0,0.40432297500000003,0.33080985,0.0,0.07393775194906904,0.6654397675416216,0.0,0.0,0.0018547999999999998,0.007419200000000001,0.0,0.0,1.0,1.2109999999999999,1.1766,2.884670390562732,0.8638921090281603,0.963345187627997,0.0,0.0,0.0,0.0,0.102101,0.0,5.27,0.0,0.0,9.53004264185911,0.0,0.0,0.0,72.532849644,3.8713806920532563,0.04785384000000001,88.49971861933432,31.1984,172.30317096481272,1459.4352686999998,79.16515101186825,0.9802618000000001,1659.541833213229,629.2379999999999,3226.8724385334945,39892.622572889995,2483.872232752221,31.180115400000002,31540.60525782928,17576.503999999997,27682.867866072345,73.76670608399999,4.202621820785086,0.05230536,75.02729244735312,32.0416,125.03415946119152,295.06823783999994,17.615669401865706,0.2202575,266.3604631664008,129.11499999999998,347.84655642785754,183.21964245899997,10.835207859376325,0.13535403000000001,173.50643530775505,80.05129999999998,235.48735368033857,160.74556363799996,9.47586228979269,0.11833624,153.56296917154398,70.19639999999998,212.32935006062095,597072298.8570989,376453726.9007853,164741804.0448293,55876767.91148439
13092,understory_loading,30.85456503942087,9.48896613,0.908659237203149,0.18548,17.38710728300724,0.48712399999999995,2.3972283892104818,14.44952766025457,5.197595679,0.8598003761787898,0.176206,7.535291166154734,0.44091159999999996,0.23972283892104818,9.135344893449894,2.278491534,0.048858861024359185,0.009274000000000001,5.0744482259781964,0.0462124,1.6780598724473372,7.269692485716406,2.012878917,4.777367890874309,0.0,0.47944567784209635,282.8621287165917,5961.443614825052,97882.20962602887,209.5066584169129,1068.9359366402682,768.2344399083308,705.5475549700332,43.34858298076371,1286.0079617626568,49142.843572525795,52.018299576916455,271.65112001278595,166.16956809292756,144.49527660254572,133.37603544436845,2603.5732946332196,27141.109678439632,87.69931097711897,443.97776182166484,335.26715758961114,312.4287953559864,106.13751029145952,2071.862358429176,21598.25637506344,69.7890478628775,353.30705480581736,266.7977142257921,248.6234830115011,2.8006711200000005,0.0,1.5558075,0.014317920000000001,0.0,0.111639465,3.317286825,1.6586432999999998,0.030600000000000002,0.04617004284775425,0.41553038562978833,0.02234794043628029,0.4246108682893261,0.027822000000000006,0.157658,0.0,0.0,0.4,0.519,0.7844,7.5001435923971815,2.9134356305379487,0.963345187627997,0.4829566055644438,1.226615223132249,2.597211043747418,0.0,0.0,0.0,0.43712399999999996,0.005,0.045,2.3972283892104818,0.0,0.0,0.0,78.2467956216,3.2927404994920133,0.6640184,166.44238880451078,1.9974358399999999,32.218749550988875,1685.6265939660002,90.44700887185465,18.325424,3478.408507090736,52.4116664,636.2244144964619,30426.684514200002,3069.340755487435,626.82966,54897.27093926104,1636.837392,7225.246365080391,59.908500774000004,3.5643264200774913,0.7233720000000001,121.70448291994109,2.0309208,21.575055502894337,306.27540268380005,18.538787717945105,3.7633892,620.4617372027408,10.535060719999999,109.36155911578219,217.2656458602,11.680824525650065,2.3667248,448.21749989926644,6.76647848,81.93726634321428,198.7408262142,10.268976808820982,2.0792308,412.2850228579031,5.98958008,76.18391820910912,493673040.6307339,231192442.56407315,146165518.2951983,116315079.7714625
90092,understory_loading,37.57631992856869,12.23759628,0.7393775194906906,0.009274000000000001,9.79002948721889,5.27,9.53004264185911,23.773253556299082,10.918693844999998,0.6987117559187026,0.0088103,6.451033391194471,4.742999999999999,0.953004264185911,10.310768377801832,1.00404882,0.04066576357198799,0.00046370000000000005,2.0675602449284667,0.527,6.671029849301377,3.4922979944677746,0.31485361500000003,1.271435851095953,0.0,1.906008528371822,369.8132647602003,7083.035809508592,120078.67375494383,311.5998211733297,1062.4061974611238,687.0369377739701,609.7532996499576,103.35699374051596,2143.3973951891153,80612.29893939199,121.79741141435522,545.5617477788788,334.49339162818717,291.4791563148488,200.04914526651592,3717.599287309871,29452.916939218623,142.63049756282564,387.97316212446964,264.5709645370675,238.91317515256287,66.40712575316839,1222.0391270096054,10013.457876333225,47.171912196148845,128.87128755777545,87.97258160871536,79.36096818254592,6.468659280000001,3.3739942500000004,1.5558075,0.0,0.10400242500000001,0.0,0.40432297500000003,0.33080985,0.0,0.07393775194906904,0.6654397675416216,0.0,0.0,0.0018547999999999998,0.007419200000000001,0.0,0.0,1.0,1.2109999999999999,1.1766,2.884670390562732,0.8638921090281603,0.963345187627997,0.0,0.0,0.0,0.0,0.102101,0.0,5.27,0.0,0.0,9.53004264185911,0.0,0.0,0.0,73.892740644,3.8713806920532563,0.04785384000000001,88.49971861933432,31.1984,172.30317096481272,1487.23812495,79.16515101186825,0.9802618000000001,1659.541833213229,629.2379999999999,3226.8724385334945,40763.644282889996,2483.872232752221,31.180115400000002,31540.60525782928,17576.503999999997,27682.867866072345,75.241842084,4.202621820785086,0.05230536,75.02729244735312,32.0416,125.03415946119152,301.24825096499995,17.615669401865706,0.2202575,266.3604631664008,129.11499999999998,347.84655642785754,187.0212868965,10.835207859376325,0.13535403000000001,173.50643530775505,80.05129999999998,235.48735368033857,164.07038188799996,9.47586228979269,0.11833624,153.56296917154398,70.19639999999998,212.32935006062095,601221118.8570989,380372056.9007853,164972294.0448293,55876767.91148439
13093,understory_loading,31.11386628942087,9.74826738,0.908659237203149,0.18548,17.38710728300724,0.48712399999999995,2.3972283892104818,14.694423285254572,5.442491304,0.8598003761787898,0.176206,7.535291166154734,0.44091159999999996,0.23972283892104818,9.149750518449892,2.2928971590000002,0.048858861024359185,0.009274000000000001,5.0744482259781964,0.0462124,1.6780598724473372,7.269692485716406,2.012878917,4.777367890874309,0.0,0.47944567784209635,283.8071377165917,5987.344928575052,98757.89875852887,210.52657666691294,1074.240087765268,771.5794260333307,708.4891835950332,44.08326985576372,1307.803672387657,49975.7335931508,52.899923826916464,276.255157762786,168.98586778042758,146.94423285254572,133.58635756936843,2607.678897758219,27183.90879031463,87.83760497711896,444.6778751966648,335.79584402711106,312.9214677309863,106.13751029145952,2071.862358429176,21598.25637506344,69.7890478628775,353.30705480581736,266.7977142257921,248.6234830115011,2.8006711200000005,0.0,1.81510875,0.014317920000000001,0.0,0.111639465,3.317286825,1.6586432999999998,0.030600000000000002,0.04617004284775425,0.41553038562978833,0.02234794043628029,0.4246108682893261,0.027822000000000006,0.157658,0.0,0.0,0.4,0.519,0.7844,7.5001435923971815,2.9134356305379487,0.963345187627997,0.4829566055644438,1.226615223132249,2.597211043747418,0.0,0.0,0.0,0.43712399999999996,0.005,0.045,2.3972283892104818,0.0,0.0,0.0,79.1918046216,3.2927404994920133,0.6640184,166.44238880451078,1.9974358399999999,32.218749550988875,1711.527907716,90.44700887185465,18.325424,3478.408507090736,52.4116664,636.2244144964619,31302.373646699998,3069.340755487435,626.82966,54897.27093926104,1636.837392,7225.246365080391,60.92841902400001,3.5643264200774913,0.7233720000000001,121.70448291994109,2.0309208,21.575055502894337,311.57955380880003,18.538787717945105,3.7633892,620.4617372027408,10.535060719999999,109.36155911578219,220.61063198520003,11.680824525650065,2.3667248,448.21749989926644,6.76647848,81.93726634321428,201.6824548392,10.268976808820982,2.0792308,412.2850228579031,5.98958008,76.18391820910912,497821860.6307339,235110772.56407315,146396008.29519826,116315079.7714625
90093,understory_loading,37.83562117856869,12.49689753,0.7393775194906906,0.009274000000000001,9.79002948721889,5.27,9.53004264185911,24.018149181299083,11.16358947,0.6987117559187026,0.0088103,6.451033391194471,4.742999999999999,0.953004264185911,10.325174002801832,1.0184544450000002,0.04066576357198799,0.00046370000000000005,2.0675602449284667,0.527,6.671029849301377,3.4922979944677746,0.31485361500000003,1.271435851095953,0.0,1.906008528371822,371.1731557602003,7110.8386657585925,120949.69546494386,313.0749571733297,1068.586210586124,690.8385822114701,613.0781178999576,104.43453449051597,2165.9277926891154,81442.250212517,123.07086866435523,551.1943471538789,337.9219303781872,294.4668829398488,200.33149551651593,3722.871746059871,29493.987376093624,142.83217631282565,388.52057587446967,264.9440702245675,239.25026677756287,66.40712575316839,1222.0391270096054,10013.457876333225,47.171912196148845,128.87128755777545,87.97258160871536,79.36096818254592,6.468659280000001,3.3739942500000004,1.81510875,0.0,0.10400242500000001,0.0,0.40432297500000003,0.33080985,0.0,0.07393775194906904,0.6654397675416216,0.0,0.0,0.0018547999999999998,0.007419200000000001,0.0,0.0,1.0,1.2109999999999999,1.1766,2.884670390562732,0.8638921090281603,0.963345187627997,0.0,0.0,0.0,0.0,0.102101,0.0,5.27,0.0,0.0,9.53004264185911,0.0,0.0,0.0,75.252631644,3.8713806920532563,0.04785384000000001,88.49971861933432,31.1984,172.30317096481272,1515.0409812,79.16515101186825,0.9802618000000001,1659.541833213229,629.2379999999999,3226.8724385334945,41634.66599289,2483.872232752221,31.180115400000002,31540.60525782928,17576.503999999997,27682.867866072345,76.716978084,4.202621820785086,0.05230536,75.02729244735312,32.0416,125.03415946119152,307.42826408999997,17.615669401865706,0.2202575,266.3604631664008,129.11499999999998,347.84655642785754,190.822931334,10.835207859376325,0.13535403000000001,173.50643530775505,80.05129999999998,235.48735368033857,167.39520013799998,9.47586228979269,0.11833624,153.56296917154398,70.19639999999998,212.32935006062095,605369938.8570989,384290386.9007853,165202784.0448293,55876767.91148439
13094,understory_loading,31.37316753942087,10.00756863,0.908659237203149,0.18548,17.38710728300724,0.48712399999999995,2.3972283892104818,14.939318910254574,5.687386929000001,0.8598003761787898,0.176206,7.535291166154734,0.44091159999999996,0.23972283892104818,9.164156143449894,2.3073027840000004,0.048858861024359185,0.009274000000000001,5.0744482259781964,0.0462124,1.6780598724473372,7.269692485716406,2.012878917,4.777367890874309,0.0,0.47944567784209635,284.7521467165917,6013.246242325053,99633.58789102889,211.54649491691293,1079.5442388902682,774.9244121583308,711.4308122200332,44.817956730763726,1329.5993830126572,50808.62361377581,53.781548076916465,280.859195512786,171.8021674679276,149.39318910254573,133.79667969436844,2611.7845008832196,27226.707902189635,87.97589897711897,445.37798857166484,336.32453046461114,313.4141401059864,106.13751029145952,2071.862358429176,21598.25637506344,69.7890478628775,353.30705480581736,266.7977142257921,248.6234830115011,2.8006711200000005,0.0,2.0744100000000003,0.014317920000000001,0.0,0.111639465,3.317286825,1.6586432999999998,0.030600000000000002,0.04617004284775425,0.41553038562978833,0.02234794043628029,0.4246108682893261,0.027822000000000006,0.157658,0.0,0.0,0.4,0.519,0.7844,7.5001435923971815,2.9134356305379487,0.963345187627997,0.4829566055644438,1.226615223132249,2.597211043747418,0.0,0.0,0.0,0.43712399999999996,0.005,0.045,2.3972283892104818,0.0,0.0,0.0,80.13681362160001,3.2927404994920133,0.6640184,166.44238880451078,1.9974358399999999,32.218749550988875,1737.4292214660002,90.44700887185465,18.325424,3478.408507090736,52.4116664,636.2244144964619,32178.062779200005,3069.340755487435,626.82966,54897.27093926104,1636.837392,7225.246365080391,61.94833727400001,3.5643264200774913,0.7233720000000001,121.70448291994109,2.0309208,21.575055502894337,316.8837049338001,18.538787717945105,3.7633892,620.4617372027408,10.535060719999999,109.36155911578219,223.95561811020005,11.680824525650065,2.3667248,448.21749989926644,6.76647848,81.93726634321428,204.62408346420003,10.268976808820982,2.0792308,412.2850228579031,5.98958008,76.18391820910912,501970680.6307339,239029102.56407318,146626498.2951983,116315079.7714625
90094,understory_loading,38.09492242856869,12.75619878,0.7393775194906906,0.009274000000000001,9.79002948721889,5.27,9.53004264185911,24.263044806299085,11.408485095,0.6987117559187026,0.0088103,6.451033391194471,4.742999999999999,0.953004264185911,10.339579627801832,1.0328600700000001,0.04066576357198799,0.00046370000000000005,2.0675602449284667,0.527,6.671029849301377,3.4922979944677746,0.31485361500000003,1.271435851095953,0.0,1.906008528371822,372.5330467602003,7138.641522008593,121820.71717494386,314.5500931733297,1074.766223711124,694.64022664897,616.4029361499577,105.51207524051598,2188.4581901891156,82272.201485642,124.34432591435524,556.8269465288789,341.35046912818717,297.45460956484885,200.61384576651594,3728.144204809871,29535.057812968626,143.03385506282564,389.06798962446965,265.31717591206746,239.58735840256287,66.40712575316839,1222.0391270096054,10013.457876333225,47.171912196148845,128.87128755777545,87.97258160871536,79.36096818254592,6.468659280000001,3.3739942500000004,2.0744100000000003,0.0,0.10400242500000001,0.0,0.40432297500000003,0.33080985,0.0,0.07393775194906904,0.6654397675416216,0.0,0.0,0.0018547999999999998,0.007419200000000001,0.0,0.0,1.0,1.2109999999999999,1.1766,2.884670390562732,0.8638921090281603,0.963345187627997,0.0,0.0,0.0,0.0,0.102101,0.0,5.27,0.0,0.0,9.53004264185911,0.0,0.0,0.0,76.61252264400001,3.8713806920532563,0.04785384000000001,88.49971861933432,31.1984,172.30317096481272,1542.8438374500001,79.16515101186825,0.9802618000000001,1659.541833213229,629.2379999999999,3226.8724385334945,42505.68770289,2483.872232752221,31.180115400000002,31540.60525782928,17576.503999999997,27682.867866072345,78.192114084,4.202621820785086,0.05230536,75.02729244735312,32.0416,125.03415946119152,313.608277215,17.615669401865706,0.2202575,266.3604631664008,129.11499999999998,347.84655642785754,194.6245757715,10.835207859376325,0.13535403000000001,173.50643530775505,80.05129999999998,235.48735368033857,170.72001838799997,9.47586228979269,0.11833624,153.56296917154398,70.19639999999998,212.32935006062095,609518758.8570989,388208716.9007854,165433274.0448293,55876767.91148439
13095,understory_loading,31.63246878942087,10.26686988,0.908659237203149,0.18548,17.38710728300724,0.48712399999999995,2.3972283892104818,15.184214535254572,5.932282554000001,0.8598003761787898,0.176206,7.535291166154734,0.44091159999999996,0.23972283892104818,9.178561768449892,2.321708409,0.048858861024359185,0.009274000000000001,5.0744482259781964,0.0462124,1.6780598724473372,7.269692485716406,2.012878917,4.777367890874309,0.0,0.47944567784209635,285.6971557165917,6039.147556075051,100509.27702352888,212.56641316691292,1084.8483900152683,778.2693982833307,714.3724408450331,45.55264360576372,1351.3950936376568,51641.5136344008,54.66317232691646,285.463233262786,174.61846715542757,151.8421453525457,134.0070018193684,2615.890104008219,27269.50701406463,88.11419297711896,446.0781019466648,336.85321690211106,313.90681248098633,106.13751029145952,2071.862358429176,21598.25637506344,69.7890478628775,353.30705480581736,266.7977142257921,248.6234830115011,2.8006711200000005,0.0,2.33371125,0.014317920000000001,0.0,0.111639465,3.317286825,1.6586432999999998,0.030600000000000002,0.04617004284775425,0.41553038562978833,0.02234794043628029,0.4246108682893261,0.027822000000000006,0.157658,0.0,0.0,0.4,0.519,0.7844,7.5001435923971815,2.9134356305379487,0.963345187627997,0.4829566055644438,1.226615223132249,2.597211043747418,0.0,0.0,0.0,0.43712399999999996,0.005,0.045,2.3972283892104818,0.0,0.0,0.0,81.0818226216,3.2927404994920133,0.6640184,166.44238880451078,1.9974358399999999,32.218749550988875,1763.3305352160003,90.44700887185465,18.325424,3478.408507090736,52.4116664,636.2244144964619,33053.751911700005,3069.340755487435,626.82966,54897.27093926104,1636.837392,7225.246365080391,62.968255524000014,3.5643264200774913,0.7233720000000001,121.70448291994109,2.0309208,21.575055502894337,322.1878560588001,18.538787717945105,3.7633892,620.4617372027408,10.535060719999999,109.36155911578219,227.3006042352,11.680824525650065,2.3667248,448.21749989926644,6.76647848,81.93726634321428,207.56571208920005,10.268976808820982,2.0792308,412.2850228579031,5.98958008,76.18391820910912,506119500.6307339,242947432.56407315,146856988.2951983,116315079.7714625
