#1k-SizeClass
238001,1.91019614602038,0.302153710228743,0.5476290469817,20,3.71974055552234,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.342912746191846,2.89417781357432,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238002,0.462822350162692,0.044051501137186,0.123646934884696,20,0,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.782902263416092,2.34375148943024,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238003,0,0,0.0120903986143401,20,0.867779395711329,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,3.06158699754778,1.24755014272476,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238004,2.9954023363629,0.506385270741077,1.03452985678988,20,2.93723952963888,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.379766139276058,2.03729589476008,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238005,2.01409929100218,0.0138268590773174,0.152808042177708,20,0.742163822583908,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.692974643745573,2.53872184310345,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238006,1.00699510140872,0.0215028323799664,0.209535849023767,20,2.65105764774759,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.558367383747484,8.47305856987075,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238007,0,0.153171108486631,0.839212038623012,20,1.85424120804263,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.056122624697282,0.847987452642527,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238008,2.28779343135063,0.123673895915545,0.483984452013796,20,1.92485564788077,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,1.96525372378156,3.48244641352097,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238009,0.54414212514262,0.0349154804243089,0.134144954644498,20,0.615714627301624,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.587162417189394,7.2699850876467,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238010,0,0.0428188167389172,0.188357283988537,20,0.815629989289389,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,1.34398605524293,4.56854708994312,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238011,0.923719830097551,0.0433877295369298,0.482089464669688,20,1.70729892767371,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.385747255431166,5.23446435245747,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238012,0.166318534231663,0.029873752565836,0.156095276273511,20,0.948720854850259,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.322974586242662,7.76539493844583,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238013,2.34525861689551,0.00464100571994029,0.0259934108395037,20,1.40211272354073,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,1.82529226065522,3.95125480166183,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238014,0.200871054104938,0.050724284885798,0.213910131340327,20,1.61425965564215,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.505824724699787,4.30909619654969,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238015,0,0.0246040268643302,0.406626444377004,20,2.59104823571649,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0,1.33591364699345,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238016,1.75892428828621,0.0397753721761702,0.256143654901503,20,1.18216505242815,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,2.45506238323179,2.25060797581553,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238017,0.57227289280403,0.0921820702964774,0.148583727931942,20,0.92730742064482,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.802172407626248,4.907262954538,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238018,4.09656408200826,0.0493911529773318,0.1731753807067,20,2.59019462296683,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,2.95768013555562,6.29924107868459,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238019,0.927576387700103,0.0499435874296272,0.210966452938212,20,2.02532211856035,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,1.06992675645334,6.05515193604453,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
238020,2.48824562122332,0.302022563004959,0.282022330782932,20,2.51017496569925,0.2,0,6,2.5,0.5,0,17,7,50,7.84,80,1,0.216234349064601,1.70193158495622,0,0,0,"InteriorWest","WhiPinHem","Summer","Natural"
