#1k-SizeClass
59001,0.32454,0.5,1,4,2,0,0,1.05642,0,0,0,2.07343,0,5,23.02179,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59002,0.32454,0.5,1,4,2,0,0,11.62393,0,0,0,3.22174,0,5,16.46571,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59003,0.32454,0.5,1,4,2,0,0,16.07984,0,0,0,8.62823,0,5,0.39683,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59004,0.32454,0.5,1,4,2,0,0,0,0,0,0,4.85576,0,5,3.50206,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59005,0.32454,0.5,1,4,2,0,0,0,0,0,0,2.65329,0,5,5.43115,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59006,0.32454,0.5,1,4,2,0,0,0.74312,0,0,0,0,0,5,7.39435,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59007,0.32454,0.5,1,4,2,0,0,0.18226,0,0,0,0,0,5,2.5589,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59008,0.32454,0.5,1,4,2,0,0,19.62306,0,0,0,2.21773,0,5,3.86643,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59009,0.32454,0.5,1,4,2,0,0,0,0,0,0,2.17448,0,5,5.01671,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59010,0.32454,0.5,1,4,2,0,0,15.812,0,0,0,0,0,5,3.77671,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59011,0.32454,0.5,1,4,2,0,0,15.65135,0,0,0,29.43138,0,5,1.01545,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59012,0.32454,0.5,1,4,2,0,0,5.65252,0,0,0,7.29979,0,5,3.93721,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59013,0.32454,0.5,1,4,2,0,0,2.5158,0,0,0,0.288,0,5,7.38589,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59014,0.32454,0.5,1,4,2,0,0,7.45061,0,0,0,1.57025,0,5,12.73292,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59015,0.32454,0.5,1,4,2,0,0,12.39259,0,0,0,16.63031,0,5,2.55929,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59016,0.32454,0.5,1,4,2,0,0,2.47031,0,0,0,1.54424,0,5,9.42192,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59017,0.32454,0.5,1,4,2,0,0,0.49805,0,0,0,0,0,5,21.84608,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59018,0.32454,0.5,1,4,2,0,0,0,0,0,0,2.67608,0,5,18.95868,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59019,0.32454,0.5,1,4,2,0,0,10.27343,0,0,0,2.09282,0,5,13.07505,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59020,0.32454,0.5,1,4,2,0,0,1.86632,0,0,0,72.20185,0,5,3.90684,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59021,0.32454,0.5,1,4,2,0,0,9.10528,0,0,0,25.40076,0,5,14.57767,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59022,0.32454,0.5,1,4,2,0,0,3.65574,0,0,0,6.96713,0,5,12.71012,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59023,0.32454,0.5,1,4,2,0,0,1.3193,0,0,0,1.35507,0,5,2.67919,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59024,0.32454,0.5,1,4,2,0,0,7.12446,0,0,0,6.98731,0,5,14.00985,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59025,0.32454,0.5,1,4,2,0,0,5.12105,0,0,0,1.40148,0,5,7.14766,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59026,0.32454,0.5,1,4,2,0,0,6.00852,0,0,0,0.34604,0,5,6.24755,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59027,0.32454,0.5,1,4,2,0,0,0,0,0,0,0,0,5,12.88522,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59028,0.32454,0.5,1,4,2,0,0,1.64238,0,0,0,0,0,5,23.91988,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59029,0.32454,0.5,1,4,2,0,0,2.55467,0,0,0,4.61991,0,5,23.81279,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59030,0.32454,0.5,1,4,2,0,0,1.15778,0,0,0,0,0,5,8.55819,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59031,0.32454,0.5,1,4,2,0,0,0,0,0,0,0.61421,0,5,11.5676,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59032,0.32454,0.5,1,4,2,0,0,0,0,0,0,3.36317,0,5,12.78264,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59033,0.32454,0.5,1,4,2,0,0,3.77183,0,0,0,4.48028,0,5,15.19814,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59034,0.32454,0.5,1,4,2,0,0,10.89884,0,0,0,12.6921,0,5,19.25908,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59035,0.32454,0.5,1,4,2,0,0,5.32782,0,0,0,24.80779,0,5,24.97366,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59036,0.32454,0.5,1,4,2,0,0,9.6048,0,0,0,4.72914,0,5,5.47582,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59037,0.32454,0.5,1,4,2,0,0,0.81805,0,0,0,1.98615,0,5,13.70469,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59038,0.32454,0.5,1,4,2,0,0,12.44394,0,0,0,0,0,5,7.69148,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59039,0.32454,0.5,1,4,2,0,0,2.73673,0,0,0,36.38904,0,5,3.85197,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59040,0.32454,0.5,1,4,2,0,0,0,0,0,0,1.58843,0,5,1.62075,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59041,0.32454,0.5,1,4,2,0,0,0,0,0,0,10.91108,0,5,15.34106,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59042,0.32454,0.5,1,4,2,0,0,4.67788,0,0,0,21.4488,0,5,2.9361,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59043,0.32454,0.5,1,4,2,0,0,6.96234,0,0,0,4.34934,0,5,4.8702,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59044,0.32454,0.5,1,4,2,0,0,23.83967,0,0,0,35.01519,0,5,28.25414,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59045,0.32454,0.5,1,4,2,0,0,0.56418,0,0,0,18.68497,0,5,4.38869,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59046,0.32454,0.5,1,4,2,0,0,14.15836,0,0,0,0.22594,0,5,4.45196,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
59047,0.32454,0.5,1,4,2,0,0,20.11642,0,0,0,12.88352,0,5,9.2873,20,1.2,0.3,2.866365,0,0,50,"InteriorWest",  ,"Summer","Natural",0
