"area","fm_duff","fm_1000hr","can_con_pct","shrub_black_pct","pile_black_pct","fuelbeds","units","ecoregion"
100,80,50,90,80,90,9356,"tons","western"
100,80,50,90,80,90,9357,"tons","western"
100,80,50,90,80,90,9358,"tons","western"
100,80,50,90,80,90,9359,"tons","western"
100,80,50,90,80,90,9360,"tons","western"
100,80,50,90,80,90,9361,"tons","western"
100,80,50,90,80,90,9362,"tons","western"
100,80,50,90,80,90,9363,"tons","western"
100,80,50,90,80,90,9364,"tons","western"
100,80,50,90,80,90,9365,"tons","western"
100,80,50,90,80,90,9366,"tons","western"
100,80,50,90,80,90,9367,"tons","western"
100,80,50,90,80,90,9368,"tons","western"
100,80,50,90,80,90,9369,"tons","western"
100,80,50,90,80,90,9370,"tons","western"
100,80,50,90,80,90,9371,"tons","western"
100,80,50,90,80,90,9372,"tons","western"
100,80,50,90,80,90,9373,"tons","western"
100,80,50,90,80,90,9374,"tons","western"
100,80,50,90,80,90,9375,"tons","western"
100,80,50,90,80,90,9376,"tons","western"
100,80,50,90,80,90,9377,"tons","western"
100,80,50,90,80,90,9378,"tons","western"
100,80,50,90,80,90,9379,"tons","western"
100,80,50,90,80,90,9380,"tons","western"
100,80,50,90,80,90,9381,"tons","western"
100,80,50,90,80,90,9382,"tons","western"
100,80,50,90,80,90,9383,"tons","western"
100,80,50,90,80,90,9384,"tons","western"
100,80,50,90,80,90,9385,"tons","western"
100,80,50,90,80,90,9386,"tons","western"
100,80,50,90,80,90,9387,"tons","western"
100,80,50,90,80,90,9388,"tons","western"
100,80,50,90,80,90,9389,"tons","western"
100,80,50,90,80,90,9390,"tons","western"
100,80,50,90,80,90,9391,"tons","western"
100,80,50,90,80,90,9392,"tons","western"
100,80,50,90,80,90,9393,"tons","western"
100,80,50,90,80,90,9394,"tons","western"
100,80,50,90,80,90,9395,"tons","western"
100,80,50,90,80,90,9396,"tons","western"
100,80,50,90,80,90,9397,"tons","western"
100,80,50,90,80,90,9398,"tons","western"
100,80,50,90,80,90,9399,"tons","western"
100,80,50,90,80,90,9400,"tons","western"
100,80,50,90,80,90,9401,"tons","western"
100,80,50,90,80,90,9402,"tons","western"
100,80,50,90,80,90,9403,"tons","western"
100,80,50,90,80,90,9404,"tons","western"
100,80,50,90,80,90,9405,"tons","western"
100,80,50,90,80,90,9406,"tons","western"
100,80,50,90,80,90,9407,"tons","western"
100,80,50,90,80,90,9408,"tons","western"
100,80,50,90,80,90,9409,"tons","western"
100,80,50,90,80,90,9410,"tons","western"
100,80,50,90,80,90,9411,"tons","western"
100,80,50,90,80,90,9412,"tons","western"
100,80,50,90,80,90,9413,"tons","western"
100,80,50,90,80,90,9414,"tons","western"
100,80,50,90,80,90,9415,"tons","western"
100,80,50,90,80,90,9416,"tons","western"
100,80,50,90,80,90,9417,"tons","western"
100,80,50,90,80,90,9418,"tons","western"
100,80,50,90,80,90,9419,"tons","western"
100,80,50,90,80,90,9420,"tons","western"
100,80,50,90,80,90,9421,"tons","western"
100,80,50,90,80,90,9422,"tons","western"
100,80,50,90,80,90,9423,"tons","western"
100,80,50,90,80,90,9424,"tons","western"
100,80,50,90,80,90,9425,"tons","western"
100,80,50,90,80,90,9426,"tons","western"
100,80,50,90,80,90,9427,"tons","western"
100,80,50,90,80,90,9428,"tons","western"
100,80,50,90,80,90,9429,"tons","western"
100,80,50,90,80,90,9430,"tons","western"
100,80,50,90,80,90,9431,"tons","western"
100,80,50,90,80,90,9432,"tons","western"
100,80,50,90,80,90,9433,"tons","western"
100,80,50,90,80,90,9434,"tons","western"
100,80,50,90,80,90,9435,"tons","western"
100,80,50,90,80,90,9436,"tons","western"
100,80,50,90,80,90,9437,"tons","western"
100,80,50,90,80,90,9438,"tons","western"
100,80,50,90,80,90,9439,"tons","western"
100,80,50,90,80,90,9440,"tons","western"
100,80,50,90,80,90,9441,"tons","western"
100,80,50,90,80,90,9442,"tons","western"
100,80,50,90,80,90,9443,"tons","western"
100,80,50,90,80,90,9444,"tons","western"
100,80,50,90,80,90,9445,"tons","western"
100,80,50,90,80,90,9446,"tons","western"
100,80,50,90,80,90,9447,"tons","western"
100,80,50,90,80,90,9448,"tons","western"
100,80,50,90,80,90,9449,"tons","western"
100,80,50,90,80,90,9450,"tons","western"
100,80,50,90,80,90,9451,"tons","western"
100,80,50,90,80,90,9452,"tons","western"
