"EVT","sourceID","studyPoint","fuelType","data.val"
627,632,30296,"cwd_loading_Mgha",530.1520068
627,633,25735,"cwd_sound_loading_Mgha",293.2227197
627,618,29151,"GT10KhrS_loading_Mgha",181.0368
627,597,18766,"litter_loading_Mgha",135.4951625
627,597,10100,"snag_loading_Mgha",131.208416
628,597,18255,"X100hr_loading_Mgha",29.97125255
628,628,33600,"X1hr_loading_Mgha",2.609102196
628,628,33565,"cwd_loading_Mgha",72.7890118
628,61,339,"herb_loading_Mgha",2.6656
628,597,22914,"shrub_loading_Mgha",7.236507667
629,597,11323,"X100hr_loading_Mgha",21.41274825
629,597,11056,"X10hr_loading_Mgha",12.44155716
629,604,27093,"X1hr_loading_Mgha",1.568
629,619,26855,"X1KhrS_loading_Mgha",15.0304
629,597,11107,"cwd_loading_Mgha",36.20252317
629,619,26855,"cwd_sound_loading_Mgha",15.0304
629,597,11000,"duff_loading_Mgha",56.09942191
629,597,11000,"litter_loading_Mgha",62.125848
629,580,1287,"shrub_loading_Mgha",17.9872
629,597,11037,"snag_loading_Mgha",39.97965642
630,597,18270,"X100hr_loading_Mgha",22.74973351
630,597,11619,"X10hr_loading_Mgha",12.43656095
630,628,33532,"X1hr_loading_Mgha",2.772866898
630,628,33516,"cwd_loading_Mgha",88.97182999
630,628,33542,"cwd_rotten_loading_Mgha",41.60706752
630,628,33516,"cwd_sound_loading_Mgha",88.97182999
630,4,26,"duff_loading_Mgha",78.7584
630,597,21376,"herb_loading_Mgha",1.487870742
630,597,11161,"litter_loading_Mgha",18.60987556
630,573,1213,"shrub_loading_Mgha",6.4288
630,597,18252,"snag_loading_Mgha",82.09369289
631,610,28171,"X100hr_loading_Mgha",70.9408
631,747,48928,"X10hr_loading_Mgha",29.4
631,697,48277,"X10Khr_loading_Mgha",125.08686
631,747,48928,"X1hr_loading_Mgha",17.6
631,77,476,"X1KhrR_loading_Mgha",20.496
631,9,347,"X1KhrS_loading_Mgha",52.0576
631,632,30303,"cwd_loading_Mgha",366.2512109
631,632,30303,"cwd_rotten_loading_Mgha",366.2512109
631,594,9138,"cwd_sound_loading_Mgha",176.064
631,759,49005,"duff_loading_Mgha",121.1
631,627,27610,"fwd_loading_Mgha",66.40953678
631,610,28025,"GT10KhrR_loading_Mgha",94.6848
631,677,47872,"litter_depth_",10.16
631,759,49005,"litter_loading_Mgha",185.2
631,580,1292,"shrub_loading_Mgha",44.1952
631,597,17705,"snag_loading_Mgha",97.61791039
632,698,48320,"X100hr_loading_Mgha",34.52218
632,613,24315,"X10KhrS_loading_Mgha",97.3056
632,698,48322,"X1hr_loading_Mgha",3.81089
632,2,9,"X1KhrS_loading_Mgha",53.984
632,597,18825,"litter_loading_Mgha",75.3058447
632,597,19016,"snag_loading_Mgha",76.74775033
633,627,27606,"X100hr_loading_Mgha",71.29834785
633,627,27606,"X1hr_loading_Mgha",7.72896382
633,632,30371,"cwd_loading_Mgha",515.7667334
633,632,30371,"cwd_sound_loading_Mgha",160.4422388
633,627,27606,"fwd_loading_Mgha",80.42186419
633,627,27643,"herb_loading_Mgha",0.932693211
633,629,27704,"litter_loading_Mgha",244.980351
634,597,11017,"litter_loading_Mgha",90.62521767
634,597,10991,"snag_loading_Mgha",196.1361375
635,606,31925,"X10hr_loading_Mgha",14.4256
635,621,29364,"X10KhrS_loading_Mgha",44.912
635,586,9812,"X1hr_loading_Mgha",4.9056
635,627,27604,"cwd_loading_Mgha",984.1015627
635,634,26255,"cwd_rotten_loading_Mgha",297.0956885
635,627,27604,"cwd_sound_loading_Mgha",984.1015627
635,2,8,"duff_depth_",8.128
635,597,10033,"duff_loading_Mgha",72.85070809
635,597,11395,"litter_loading_Mgha",52.84489202
635,595,9515,"shrub_loading_Mgha",17.35776
636,628,33458,"X1hr_loading_Mgha",5.362812061
636,707,48440,"herb_loading_Mgha",4.61
638,617,25331,"X100hr_loading_Mgha",100.5536
638,698,48317,"X1hr_loading_Mgha",8.51846
638,597,18816,"litter_loading_Mgha",48.89688845
638,597,10068,"snag_loading_Mgha",57.89405982
639,700,48397,"X100hr_loading_Mgha",44.228741
639,586,9962,"X10hr_loading_Mgha",23.9904
639,628,33636,"X1hr_loading_Mgha",11.59679066
639,606,31636,"X1KhrR_loading_Mgha",52.2144
639,700,48398,"X1KhrS_loading_Mgha",167.029067
639,612,24534,"cwd_loading_Mgha",303.632
639,635,26562,"cwd_rotten_loading_Mgha",289.4751904
639,612,24534,"cwd_sound_loading_Mgha",303.632
639,9,363,"duff_loading_Mgha",146.16
639,612,24534,"GT10KhrS_loading_Mgha",261.072
639,594,9307,"herb_loading_Mgha",3.752896
639,677,47861,"litter_depth_",16
639,636,49066,"litter_loading_Mgha",110.345
639,595,9467,"shrub_loading_Mgha",11.614176
639,597,23271,"tree_loading_Mgha",1176.48008
640,608,39686,"X100hr_loading_Mgha",27.0368
640,610,28054,"X10hr_loading_Mgha",15.2544
640,616,24833,"X10KhrS_loading_Mgha",283.7408
640,606,31995,"X1KhrR_loading_Mgha",54.0064
640,623,25479,"X1KhrS_loading_Mgha",60.144
640,616,24833,"cwd_loading_Mgha",307.7984
640,616,24833,"cwd_sound_loading_Mgha",307.7984
640,608,39686,"fwd_loading_Mgha",29.5232
640,597,18698,"snag_loading_Mgha",184.1372443
642,617,25246,"X100hr_loading_Mgha",56.896
642,616,24908,"X10hr_loading_Mgha",19.264
642,90,678,"X1hr_loading_Mgha",11.648
642,613,24219,"X1KhrR_loading_Mgha",24.3488
642,613,24104,"X1KhrS_loading_Mgha",42.9632
642,614,28851,"cwd_loading_Mgha",1031.7664
642,633,25876,"cwd_rotten_loading_Mgha",618.9500488
642,614,28851,"cwd_sound_loading_Mgha",1031.7664
642,623,25347,"GT10KhrR_loading_Mgha",266.1568
642,614,28851,"GT10KhrS_loading_Mgha",982.7328
642,595,9534,"litter_loading_Mgha",40.04
643,625,29893,"X100hr_loading_Mgha",49.9968
643,625,29983,"X10hr_loading_Mgha",32.816
643,606,32267,"X10KhrR_loading_Mgha",130.8832
643,623,25685,"X10KhrS_loading_Mgha",136.9312
643,628,33702,"X1hr_loading_Mgha",9.935643384
643,605,39834,"X1KhrR_loading_Mgha",43.344
643,569,1104,"X1KhrS_loading_Mgha",75.488
643,632,30341,"cwd_loading_Mgha",276.6265674
643,632,30341,"cwd_rotten_loading_Mgha",274.4134326
643,594,8859,"cwd_sound_loading_Mgha",324.2624
643,759,49009,"duff_loading_Mgha",130
643,618,29190,"GT10KhrS_loading_Mgha",258.8096
643,629,27689,"herb_loading_Mgha",11.19910176
643,9,355,"litter_depth_",7.6962
643,629,27663,"litter_loading_Mgha",279.977544
643,597,18729,"tree_loading_Mgha",835.7277031
644,594,9363,"X10hr_loading_Mgha",20.2496
644,594,9173,"cwd_rotten_loading_Mgha",127.5904
644,594,8975,"cwd_sound_loading_Mgha",143.8976
644,595,9519,"duff_depth_",17.78381
644,595,9519,"duff_loading_Mgha",188.20032
644,595,9526,"herb_loading_Mgha",2.963744
644,595,9519,"litter_depth_",8.75919
644,597,18747,"litter_loading_Mgha",54.73545712
644,595,9526,"shrub_loading_Mgha",11.416608
645,617,25310,"X100hr_loading_Mgha",56.0672
645,617,25219,"X10hr_loading_Mgha",19.712
645,90,690,"X1hr_loading_Mgha",13.44
645,9,359,"X1KhrR_loading_Mgha",135.744
645,9,359,"X1KhrS_loading_Mgha",84.896
645,635,26585,"cwd_loading_Mgha",1012.547197
645,613,24226,"GT10KhrR_loading_Mgha",312.5024
645,597,23329,"snag_loading_Mgha",457.5847044
648,645,47519,"herb_loading_Mgha",6.836
652,597,13975,"X100hr_loading_Mgha",112.9992363
652,597,12209,"X10hr_loading_Mgha",28.81113305
652,43,245,"X1hr_loading_Mgha",3.0016
652,597,13784,"duff_loading_Mgha",227.505329
652,597,13481,"litter_loading_Mgha",42.7055875
652,597,18495,"shrub_loading_Mgha",10.59695717
652,597,13505,"snag_loading_Mgha",63.91848743
655,597,19245,"X100hr_loading_Mgha",174.1937912
655,597,19245,"X10hr_loading_Mgha",11.4912784
655,597,19271,"X1hr_loading_Mgha",1.052201405
655,597,13614,"duff_loading_Mgha",81.86686505
655,597,19402,"shrub_loading_Mgha",10.10732878
655,597,19702,"snag_loading_Mgha",29.15986837
656,597,21265,"X10hr_loading_Mgha",4.836329344
656,597,21265,"X1hr_loading_Mgha",0.397698157
656,597,21151,"cwd_loading_Mgha",17.35482811
656,597,21098,"duff_loading_Mgha",44.56317764
656,597,21965,"shrub_loading_Mgha",7.021670723
656,597,22595,"snag_loading_Mgha",24.53038204
657,597,17954,"X1hr_loading_Mgha",0.850354602
657,597,15762,"cwd_loading_Mgha",51.22412214
659,597,14001,"X100hr_loading_Mgha",22.99654618
659,597,13923,"duff_loading_Mgha",100.6885798
659,597,12530,"snag_loading_Mgha",55.5708231
660,641,48532,"X100hr_loading_Mgha",52.45578
660,597,14924,"X10hr_loading_Mgha",16.58241435
660,716,47448,"X1hr_loading_Mgha",9.42
660,597,16315,"cwd_loading_Mgha",157.0118318
660,597,19540,"duff_loading_Mgha",89.96971518
660,740,48843,"herb_loading_Mgha",7.84595
660,636,42014,"litter_loading_Mgha",46.184
660,597,18662,"shrub_loading_Mgha",10.49003832
660,597,13493,"snag_loading_Mgha",79.30181186
661,597,19253,"X100hr_loading_Mgha",36.83904007
661,716,47467,"X10hr_loading_Mgha",11.88
661,716,47463,"X1hr_loading_Mgha",10.76
661,597,17939,"cwd_loading_Mgha",72.82772553
661,597,23898,"herb_loading_Mgha",1.562813862
661,636,42044,"litter_loading_Mgha",48.506
661,597,19705,"snag_loading_Mgha",65.3134287
662,597,14235,"X100hr_loading_Mgha",73.5811537
662,597,20580,"X10hr_loading_Mgha",8.394628682
662,597,17171,"X1hr_loading_Mgha",0.795396314
662,597,10542,"cwd_loading_Mgha",38.08609358
662,597,15929,"duff_loading_Mgha",40.19948957
662,597,17239,"litter_loading_Mgha",48.11748001
662,597,14305,"shrub_loading_Mgha",10.57697234
662,597,20220,"snag_loading_Mgha",50.39874858
663,597,18579,"X100hr_loading_Mgha",29.08592449
663,597,10969,"X10hr_loading_Mgha",8.420608963
663,718,48543,"X1hr_loading_Mgha",2.46587
663,597,14243,"cwd_loading_Mgha",62.9881935
663,597,19839,"duff_loading_Mgha",66.99815004
663,597,11132,"shrub_loading_Mgha",9.17403713
663,597,12460,"snag_loading_Mgha",58.32273447
664,597,19741,"X100hr_loading_Mgha",22.7207555
664,597,19741,"X10hr_loading_Mgha",7.310451546
665,597,13873,"X100hr_loading_Mgha",41.22970766
665,597,13135,"X10hr_loading_Mgha",13.92842866
665,643,47500,"X1hr_loading_Mgha",5.3
665,597,14011,"cwd_loading_Mgha",37.34165859
665,597,19805,"snag_loading_Mgha",54.19186969
666,597,19979,"X100hr_loading_Mgha",65.78606998
666,597,17271,"X10hr_loading_Mgha",31.24628483
666,597,14181,"X1hr_loading_Mgha",3.186581462
666,597,15689,"cwd_loading_Mgha",167.7586753
666,597,13542,"duff_loading_Mgha",186.3975288
666,597,15776,"litter_loading_Mgha",62.06489426
666,597,15326,"snag_loading_Mgha",103.9121332
666,597,12167,"tree_loading_Mgha",657.4030471
667,597,17272,"X100hr_loading_Mgha",33.59450259
667,597,14775,"cwd_loading_Mgha",105.9835611
667,597,14940,"shrub_loading_Mgha",9.508783066
667,597,15330,"snag_loading_Mgha",37.70338405
668,597,13994,"X10hr_loading_Mgha",8.290707555
668,597,19758,"cwd_loading_Mgha",40.40733182
668,597,15496,"duff_loading_Mgha",76.95259486
670,597,14236,"X100hr_loading_Mgha",12.94317644
670,597,12835,"duff_loading_Mgha",14.61790537
672,597,19638,"duff_loading_Mgha",30.62775428
672,597,11908,"snag_loading_Mgha",60.42913576
676,597,13848,"X100hr_loading_Mgha",39.70286649
676,678,47892,"X10hr_loading_Mgha",22.19
676,678,47891,"X1hr_loading_Mgha",10.54
676,577,1056,"X1KhrS_loading_Mgha",68.992
677,597,16573,"X100hr_loading_Mgha",67.27294148
677,597,17484,"X10hr_loading_Mgha",4.56553487
677,597,17980,"X1hr_loading_Mgha",1.014230224
677,597,17153,"cwd_loading_Mgha",47.17519518
677,636,49189,"cwd_rotten_loading_Mgha",7.96
677,597,15711,"duff_loading_Mgha",59.72467043
677,731,48753,"litter_depth_",21.1
677,597,17309,"shrub_loading_Mgha",9.508783066
677,597,17089,"snag_loading_Mgha",17.81647773
679,597,21251,"X10hr_loading_Mgha",17.00209582
679,597,21251,"X1hr_loading_Mgha",1.17410888
679,597,11846,"duff_loading_Mgha",74.65533842
679,636,42059,"shrub_loading_Mgha",8.995
679,597,21842,"tree_loading_Mgha",229.9224944
680,597,19585,"X100hr_loading_Mgha",44.79200396
680,597,22704,"X10hr_loading_Mgha",18.65484143
680,597,22704,"X1hr_loading_Mgha",1.988490784
680,597,16976,"cwd_loading_Mgha",248.3375179
680,597,14738,"duff_loading_Mgha",57.42741399
680,597,16288,"litter_loading_Mgha",62.06489426
680,597,15365,"snag_loading_Mgha",187.8154527
680,597,16995,"tree_loading_Mgha",528.4928868
682,597,13125,"X100hr_loading_Mgha",40.46628708
682,89,704,"X10hr_loading_Mgha",17.696
682,43,243,"X1hr_loading_Mgha",6.8992
682,597,12851,"cwd_loading_Mgha",82.49638725
682,597,19293,"shrub_loading_Mgha",10.39910733
682,597,18301,"snag_loading_Mgha",42.70658674
683,597,13536,"X10hr_loading_Mgha",12.02187569
683,597,13905,"cwd_loading_Mgha",38.26995404
684,597,16283,"X100hr_loading_Mgha",36.83104613
684,597,17448,"X10hr_loading_Mgha",20.72726851
684,728,48711,"X1hr_loading_Mgha",33.47
684,679,47992,"X1KhrR_loading_Mgha",9.19097
684,679,47991,"X1KhrS_loading_Mgha",14.79522
684,597,17448,"cwd_loading_Mgha",134.8386607
684,636,42055,"cwd_rotten_loading_Mgha",7.99
684,597,14570,"duff_loading_Mgha",114.854828
684,16,122,"herb_loading_Mgha",8.848
684,597,15321,"litter_loading_Mgha",82.48739408
684,597,17441,"snag_loading_Mgha",102.3403262
685,597,18522,"X10hr_loading_Mgha",14.41006311
685,597,13057,"X1hr_loading_Mgha",4.64047799
685,597,18387,"cwd_loading_Mgha",118.300213
685,597,18212,"litter_loading_Mgha",39.43706823
685,597,19733,"shrub_loading_Mgha",10.57697234
685,597,17929,"snag_loading_Mgha",65.66516174
686,726,48690,"X100hr_loading_Mgha",38.1
686,726,48690,"X10hr_loading_Mgha",21.6
686,88,669,"X1hr_loading_Mgha",22.4
686,726,48690,"X1Khr_loading_Mgha",93
686,597,19726,"cwd_loading_Mgha",19.36829993
686,597,19864,"snag_loading_Mgha",14.0493369
687,578,1239,"X1hr_loading_Mgha",1.8816
687,16,125,"herb_loading_Mgha",18.9952
689,597,17049,"X10hr_loading_Mgha",20.72726851
689,636,49117,"X1hr_loading_Mgha",1.306
689,636,49135,"cwd_sound_loading_Mgha",65.352
689,597,18093,"duff_loading_Mgha",64.10934257
689,597,15650,"shrub_loading_Mgha",9.508783066
689,597,19883,"snag_loading_Mgha",61.20154952
690,597,16328,"X100hr_loading_Mgha",31.14536143
690,701,48413,"X10hr_loading_Mgha",13.67437
690,737,48801,"X1hr_loading_Mgha",10.03
690,597,16289,"cwd_loading_Mgha",145.009941
690,701,48413,"herb_loading_Mgha",3.36255
690,597,14489,"shrub_loading_Mgha",9.508783066
690,597,16289,"snag_loading_Mgha",63.02716392
691,597,11944,"X100hr_loading_Mgha",12.97914914
691,729,48717,"litter_depth_",6.6
691,597,21528,"litter_loading_Mgha",29.73842926
693,597,13846,"X100hr_loading_Mgha",49.87014977
693,597,13107,"X10hr_loading_Mgha",20.62434662
693,597,13069,"X1hr_loading_Mgha",3.371441158
693,597,13722,"litter_loading_Mgha",42.67361177
693,570,1138,"snag_loading_Mgha",73.15595848
694,597,23726,"X100hr_loading_Mgha",25.32877608
694,597,23726,"X10hr_loading_Mgha",8.855279059
694,597,17078,"X1hr_loading_Mgha",1.100165002
694,597,17315,"cwd_loading_Mgha",112.0099872
694,597,23747,"duff_loading_Mgha",305.4621617
694,597,10404,"litter_loading_Mgha",46.78049475
694,597,16806,"snag_loading_Mgha",56.56806622
695,597,19252,"X100hr_loading_Mgha",92.44783435
695,597,19884,"X10hr_loading_Mgha",20.75324879
695,88,673,"X1hr_loading_Mgha",17.248
695,597,19920,"snag_loading_Mgha",48.1004929
696,597,22715,"X100hr_loading_Mgha",20.38552788
696,597,22715,"X10hr_loading_Mgha",25.87236351
696,597,22715,"X1hr_loading_Mgha",1.30500953
696,597,19878,"duff_loading_Mgha",40.19948957
696,597,14312,"litter_loading_Mgha",35.49306163
696,597,15165,"shrub_loading_Mgha",9.508783066
696,597,21740,"snag_loading_Mgha",24.37849732
697,730,48742,"X100hr_loading_Mgha",35.15
697,730,48742,"X10hr_loading_Mgha",24.1
697,88,655,"X1hr_loading_Mgha",3.136
697,88,654,"X1Khr_loading_Mgha",90.496
697,730,48741,"X1KhrR_loading_Mgha",282.4
697,597,16981,"cwd_loading_Mgha",229.2609965
697,597,11801,"duff_loading_Mgha",99.06681071
697,681,48036,"herb_loading_Mgha",3.9991928
697,597,14846,"litter_loading_Mgha",113.1241415
697,682,48042,"shrub_loading_Mgha",41.785288
697,597,19626,"snag_loading_Mgha",116.6404727
700,632,30313,"cwd_sound_loading_Mgha",180.7747266
707,597,18378,"X10hr_loading_Mgha",8.304696938
707,597,19389,"cwd_loading_Mgha",46.61561988
707,597,19268,"duff_loading_Mgha",42.87945554
707,597,20382,"snag_loading_Mgha",33.41164138
740,597,19228,"X100hr_loading_Mgha",74.78623907
740,597,18498,"X10hr_loading_Mgha",24.87312191
740,597,18498,"X1hr_loading_Mgha",2.876816566
740,597,19373,"cwd_loading_Mgha",107.8931118
740,597,18483,"duff_loading_Mgha",112.7774047
740,597,14842,"litter_loading_Mgha",75.92737298
740,597,22777,"snag_loading_Mgha",35.25324365
756,597,23339,"X10hr_loading_Mgha",9.297943088
756,666,47766,"X1hr_loading_Mgha",1.34502
758,597,13943,"cwd_loading_Mgha",58.09490738
758,570,1120,"duff_loading_Mgha",417.4688
758,656,47618,"lichen_loading_Mgha",2.8537
758,597,13852,"litter_loading_Mgha",39.43706823
758,571,1151,"shrub_loading_Mgha",10.75088
758,570,1142,"snag_loading_Mgha",68.09117921
