"","os_loading","ms_loading","us_loading","tree_loading","snag_loading","shrub_loading","herb_loading","herb_percentlive","moss_loading","lichen_loading","litter_loading","litter_depth","duff_loading","duff_depth","X1hr_loading","X10hr_loading","X100hr_loading","fwd_loading","X1000hrS_loading","X1000hrR_loading","X1000hr_loading","X10000hrS_loading","X10000hrR_loading","X10000hr_loading","GT10000hrS_loading","GT10000hrR_loading","GT10000hr_loading","cwd_sound_loading","cwd_rotten_loading","cwd_loading"
"litter_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999816960445483,0.34538638999418,0.717649754992895,-0.0152629701869232,0.0439465088141539,0.155963706758144,0.147412544115646,NA,-0.177087836967184,-0.177087836967184,NA,NA,NA,NA,NA,NA,NA,-0.177087836967184,0.136169568920659
"litter_depth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726182641835095,0.720159013687246,-0.236751873450528,0.365517168246152,0.717742552098144,0.575389167421886,NA,-0.174666752921875,-0.174666752921875,NA,NA,NA,NA,NA,NA,NA,-0.174666752921875,-0.174666752921875
"duff_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999949082068184,0.0391546231987128,0.0317047362963771,0.0905238439339133,0.0883821864134256,NA,-0.11250650785131,-0.11250650785131,NA,NA,NA,NA,NA,NA,NA,-0.11250650785131,0.0511399950114612
"duff_depth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0219276746301366,0.0694250764040472,0.967926810025534,0.53519347295329,NA,-0.111379721617663,-0.111379721617663,NA,NA,NA,NA,NA,NA,NA,-0.111379721617663,-0.111379721617663
"X1hr_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464800468240331,0.186269576040747,0.309065141874211,NA,-0.269545036532219,-0.269545036532219,NA,NA,NA,NA,NA,NA,NA,-0.269545036532219,0.0434500532749825
"X10hr_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337379600720013,0.566367588541461,NA,-0.461996925242168,-0.461996925242168,NA,NA,NA,NA,NA,NA,NA,-0.461996925242168,0.112675563016993
"X100hr_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966619432368633,NA,-0.152406163254076,-0.152406163254076,NA,NA,NA,NA,NA,NA,NA,-0.152406163254076,0.229457431222512
"fwd_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.546141593879081,-0.546141593879081,NA,NA,NA,NA,NA,NA,NA,-0.546141593879081,0.230968482403159
"X1000hrS_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1000hrR_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1
"X1000hr_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"X10000hrS_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10000hrR_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10000hr_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GT10000hrS_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GT10000hrR_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GT10000hr_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cwd_sound_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cwd_rotten_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"cwd_loading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
